345,2019-01-30T07:06:35Z,AAPL,162.30,0
20545,2019-01-30T07:06:35Z,SBER,213.56,0
5057,2019-01-30T07:06:36Z,SBER,213.73,0
16958,2019-01-30T07:06:36Z,SBER,213.35,0
19987,2019-01-30T07:06:37Z,AAPL,161.44,0
20463,2019-01-30T07:06:41Z,SBER,213.26,0
23947,2019-01-30T07:06:47Z,SBER,213.78,0
21888,2019-01-30T07:06:55Z,AAPL,161.32,0
16239,2019-01-30T07:06:55Z,AAPL,162.12,0
22513,2019-01-30T07:06:55Z,AMZN,1601.01,0
2009,2019-01-30T07:06:56Z,AMZN,1601.01,0
1548,2019-01-30T07:06:57Z,AAPL,162.05,0
14720,2019-01-30T07:06:57Z,AAPL,162.44,0
12300,2019-01-30T07:06:57Z,SBER,213.31,0
19463,2019-01-30T07:06:59Z,SBER,213.62,0
22226,2019-01-30T07:06:59Z,AMZN,1601.01,0
23842,2019-01-30T07:07:04Z,SBER,213.56,0
22501,2019-01-30T07:07:05Z,SBER,213.21,0
7057,2019-01-30T07:07:06Z,SBER,213.20,0
14068,2019-01-30T07:07:08Z,SBER,213.50,0
11859,2019-01-30T07:07:09Z,AMZN,1601.01,0
12817,2019-01-30T07:07:13Z,SBER,213.24,0
8704,2019-01-30T07:07:17Z,SBER,213.60,0
14144,2019-01-30T07:07:22Z,SBER,213.28,0
15643,2019-01-30T07:07:22Z,AMZN,1601.01,0
18420,2019-01-30T07:07:23Z,AMZN,1601.01,0
21144,2019-01-30T07:07:26Z,AMZN,1601.01,0
9826,2019-01-30T07:07:30Z,AMZN,1601.01,0
7575,2019-01-30T07:07:31Z,SBER,213.77,0
22929,2019-01-30T07:07:33Z,AAPL,162.20,0
13308,2019-01-30T07:07:35Z,SBER,213.39,0
22179,2019-01-30T07:07:35Z,SBER,213.47,0
315,2019-01-30T07:07:37Z,SBER,213.79,0
1174,2019-01-30T07:07:40Z,AAPL,161.49,0
1941,2019-01-30T07:07:41Z,SBER,213.43,0
18439,2019-01-30T07:07:46Z,AAPL,161.08,0
11437,2019-01-30T07:07:47Z,SBER,213.80,0
16341,2019-01-30T07:07:54Z,AMZN,1601.01,0
13572,2019-01-30T07:08:00Z,SBER,213.79,0
12483,2019-01-30T07:08:02Z,SBER,213.54,0
19399,2019-01-30T07:08:06Z,AAPL,161.66,0
5792,2019-01-30T07:08:07Z,AAPL,161.97,0
16747,2019-01-30T07:08:09Z,AAPL,161.57,0
4942,2019-01-30T07:08:13Z,SBER,213.43,0
8827,2019-01-30T07:08:14Z,SBER,213.77,0
3217,2019-01-30T07:08:14Z,AAPL,162.30,0
1622,2019-01-30T07:08:16Z,SBER,213.74,0
7831,2019-01-30T07:08:18Z,AAPL,161.06,0
13190,2019-01-30T07:08:27Z,AMZN,1601.01,0
20943,2019-01-30T07:08:38Z,AAPL,162.03,0
5711,2019-01-30T07:08:39Z,SBER,213.44,0
5059,2019-01-30T07:08:40Z,SBER,213.32,0
12482,2019-01-30T07:08:43Z,SBER,213.31,0
18313,2019-01-30T07:08:44Z,SBER,213.63,0
7051,2019-01-30T07:08:45Z,SBER,213.78,0
12288,2019-01-30T07:08:46Z,AMZN,1601.01,0
24989,2019-01-30T07:08:50Z,SBER,213.60,0
330,2019-01-30T07:08:51Z,SBER,213.79,0
1326,2019-01-30T07:08:52Z,AAPL,161.24,0
1432,2019-01-30T07:08:55Z,AMZN,1601.01,0
12382,2019-01-30T07:08:59Z,AMZN,1601.01,0
6268,2019-01-30T07:09:06Z,AMZN,1601.01,0
4336,2019-01-30T07:09:09Z,AMZN,1601.01,0
10360,2019-01-30T07:09:10Z,AAPL,161.95,0
6230,2019-01-30T07:09:11Z,SBER,213.29,0
12893,2019-01-30T07:09:13Z,AMZN,1601.01,0
24733,2019-01-30T07:09:15Z,AMZN,1601.01,0
7076,2019-01-30T07:09:15Z,SBER,213.70,0
6732,2019-01-30T07:09:15Z,SBER,213.17,0
264,2019-01-30T07:09:19Z,AAPL,161.97,0
18617,2019-01-30T07:09:19Z,AAPL,161.54,0
4739,2019-01-30T07:09:21Z,AMZN,1601.01,0
9017,2019-01-30T07:09:26Z,AMZN,1601.01,0
4897,2019-01-30T07:09:29Z,SBER,213.34,0
167,2019-01-30T07:09:31Z,AAPL,0,161.83
8512,2019-01-30T07:09:37Z,AMZN,1601.01,0
8250,2019-01-30T07:09:37Z,SBER,213.71,0
3932,2019-01-30T07:09:43Z,SBER,213.58,0
24581,2019-01-30T07:09:50Z,AAPL,161.56,0
5057,2019-01-30T07:09:54Z,AAPL,161.36,0
1225,2019-01-30T07:10:01Z,SBER,214.06,0
13873,2019-01-30T07:10:10Z,AAPL,161.75,0
8568,2019-01-30T07:10:15Z,AAPL,161.80,0
3108,2019-01-30T07:10:22Z,SBER,214.31,0
8853,2019-01-30T07:10:22Z,AMZN,1608.50,0
22565,2019-01-30T07:10:23Z,AMZN,1608.51,0
10033,2019-01-30T07:10:23Z,AAPL,161.53,0
4988,2019-01-30T07:10:27Z,AMZN,1608.51,0
23322,2019-01-30T07:10:32Z,AMZN,1608.50,0
16299,2019-01-30T07:10:35Z,AMZN,1608.50,0
5124,2019-01-30T07:10:37Z,SBER,213.82,0
4986,2019-01-30T07:10:39Z,SBER,213.76,0
23720,2019-01-30T07:10:48Z,SBER,214.03,0
21768,2019-01-30T07:10:49Z,AMZN,1608.50,0
2385,2019-01-30T07:10:49Z,SBER,214.03,0
11384,2019-01-30T07:10:52Z,SBER,214.04,0
18271,2019-01-30T07:10:53Z,AAPL,161.92,0
24054,2019-01-30T07:10:54Z,AMZN,1608.50,0
855,2019-01-30T07:10:56Z,SBER,213.87,0
24425,2019-01-30T07:10:57Z,AMZN,1608.51,0
18407,2019-01-30T07:11:02Z,AMZN,1608.50,0
1317,2019-01-30T07:11:02Z,AAPL,161.90,0
16299,2019-01-30T07:11:06Z,AMZN,0,1608.51
4552,2019-01-30T07:11:06Z,AAPL,161.68,0
16887,2019-01-30T07:11:07Z,AAPL,161.65,0
15069,2019-01-30T07:11:10Z,SBER,214.19,0
19004,2019-01-30T07:11:12Z,AAPL,161.96,0
5551,2019-01-30T07:11:13Z,SBER,214.24,0
3513,2019-01-30T07:11:14Z,SBER,213.89,0
12237,2019-01-30T07:11:15Z,AMZN,1608.51,0
3437,2019-01-30T07:11:15Z,SBER,214.33,0
10758,2019-01-30T07:11:21Z,SBER,214.34,0
22010,2019-01-30T07:11:23Z,SBER,213.82,0
13279,2019-01-30T07:11:24Z,AAPL,161.88,0
22242,2019-01-30T07:11:32Z,AMZN,1608.50,0
22184,2019-01-30T07:11:37Z,AAPL,161.66,0
14078,2019-01-30T07:11:37Z,SBER,213.72,0
22017,2019-01-30T07:11:43Z,SBER,213.89,0
6766,2019-01-30T07:11:44Z,SBER,214.17,0
4357,2019-01-30T07:11:47Z,AAPL,161.90,0
18991,2019-01-30T07:11:49Z,SBER,213.93,0
12865,2019-01-30T07:11:50Z,AMZN,1608.50,0
10794,2019-01-30T07:11:54Z,AMZN,1608.50,0
1222,2019-01-30T07:11:59Z,AAPL,161.82,0
8034,2019-01-30T07:12:01Z,AAPL,161.54,0
15287,2019-01-30T07:12:02Z,AMZN,1608.51,0
2357,2019-01-30T07:12:04Z,SBER,214.01,0
2136,2019-01-30T07:12:08Z,SBER,213.83,0
3442,2019-01-30T07:12:10Z,SBER,213.80,0
20348,2019-01-30T07:12:11Z,SBER,214.08,0
15167,2019-01-30T07:12:37Z,SBER,214.30,0
19431,2019-01-30T07:12:37Z,SBER,214.35,0
16222,2019-01-30T07:12:37Z,AMZN,1608.51,0
1811,2019-01-30T07:12:38Z,AAPL,162.00,0
978,2019-01-30T07:12:39Z,AAPL,161.53,0
18245,2019-01-30T07:12:39Z,SBER,213.94,0
5020,2019-01-30T07:12:45Z,AMZN,1608.50,0
15158,2019-01-30T07:12:46Z,AMZN,1608.51,0
2565,2019-01-30T07:12:49Z,SBER,213.85,0
21116,2019-01-30T07:12:52Z,AMZN,1608.51,0
19146,2019-01-30T07:12:53Z,SBER,213.96,0
21939,2019-01-30T07:12:55Z,SBER,214.24,0
7848,2019-01-30T07:12:56Z,AMZN,1608.51,0
15209,2019-01-30T07:12:59Z,AAPL,161.76,0
10838,2019-01-30T07:13:03Z,AMZN,1608.50,0
5262,2019-01-30T07:13:09Z,AMZN,1608.50,0
19044,2019-01-30T07:13:11Z,AMZN,1608.51,0
16939,2019-01-30T07:13:14Z,SBER,214.36,0
4189,2019-01-30T07:13:15Z,AMZN,1608.51,0
5778,2019-01-30T07:13:18Z,SBER,213.88,0
16917,2019-01-30T07:13:20Z,SBER,214.08,0
2417,2019-01-30T07:13:24Z,SBER,214.25,0
9994,2019-01-30T07:13:24Z,AMZN,1608.51,0
186,2019-01-30T07:13:26Z,SBER,214.35,0
6398,2019-01-30T07:13:27Z,SBER,214.04,0
2025,2019-01-30T07:13:32Z,AMZN,1608.50,0
11295,2019-01-30T07:13:33Z,AMZN,1608.51,0
7049,2019-01-30T07:13:33Z,SBER,214.14,0
13084,2019-01-30T07:13:35Z,AAPL,161.85,0
24875,2019-01-30T07:13:36Z,SBER,214.16,0
18609,2019-01-30T07:13:38Z,SBER,213.77,0
12026,2019-01-30T07:13:43Z,SBER,214.33,0
1932,2019-01-30T07:13:45Z,AMZN,1608.50,0
21070,2019-01-30T07:13:52Z,AMZN,1608.50,0
6899,2019-01-30T07:13:57Z,AMZN,1608.51,0
10083,2019-01-30T07:14:00Z,AMZN,1608.50,0
5036,2019-01-30T07:14:00Z,SBER,213.73,0
23631,2019-01-30T07:14:00Z,SBER,213.88,0
18237,2019-01-30T07:14:06Z,AAPL,161.48,0
17431,2019-01-30T07:14:08Z,SBER,214.24,0
21523,2019-01-30T07:14:09Z,SBER,214.32,0
16800,2019-01-30T07:14:09Z,AMZN,1608.50,0
10747,2019-01-30T07:14:13Z,SBER,213.78,0
23142,2019-01-30T07:14:14Z,AAPL,161.95,0
18904,2019-01-30T07:14:24Z,SBER,214.26,0
16552,2019-01-30T07:14:27Z,AAPL,161.54,0
6923,2019-01-30T07:14:31Z,AMZN,1608.51,0
5191,2019-01-30T07:14:34Z,AAPL,161.91,0
20192,2019-01-30T07:14:37Z,AMZN,1608.51,0
7999,2019-01-30T07:14:37Z,SBER,214.03,0
16750,2019-01-30T07:14:40Z,AAPL,161.91,0
14536,2019-01-30T07:14:42Z,AMZN,1608.51,0
11155,2019-01-30T07:14:44Z,SBER,213.78,0
21375,2019-01-30T07:14:49Z,AMZN,1608.51,0
22958,2019-01-30T07:14:51Z,AMZN,1608.50,0
12022,2019-01-30T07:14:54Z,SBER,213.78,0
22610,2019-01-30T07:14:56Z,SBER,214.36,0
23102,2019-01-30T07:14:56Z,AMZN,1608.51,0
6452,2019-01-30T07:14:57Z,SBER,213.89,0
19220,2019-01-30T07:14:57Z,AAPL,161.53,0
16126,2019-01-30T07:14:58Z,SBER,214.14,0
23532,2019-01-30T07:14:58Z,AMZN,1608.51,0
20550,2019-01-30T07:15:00Z,AAPL,161.89,0
22124,2019-01-30T07:15:01Z,AAPL,161.67,0
16126,2019-01-30T07:15:02Z,AMZN,1611.45,0
18578,2019-01-30T07:15:06Z,SBER,213.98,0
1207,2019-01-30T07:15:08Z,SBER,213.95,0
13148,2019-01-30T07:15:15Z,SBER,213.86,0
8989,2019-01-30T07:15:15Z,AMZN,1611.71,0
1926,2019-01-30T07:15:16Z,SBER,213.99,0
17840,2019-01-30T07:15:17Z,AMZN,1611.25,0
3714,2019-01-30T07:15:19Z,AAPL,161.89,0
12336,2019-01-30T07:15:21Z,SBER,214.16,0
9782,2019-01-30T07:15:26Z,SBER,213.80,0
14152,2019-01-30T07:15:28Z,AAPL,161.98,0
986,2019-01-30T07:15:32Z,AMZN,1609.24,0
15280,2019-01-30T07:15:33Z,AAPL,161.70,0
7797,2019-01-30T07:15:33Z,SBER,213.70,0
23435,2019-01-30T07:15:34Z,AAPL,161.87,0
2799,2019-01-30T07:15:35Z,AMZN,1610.43,0
19236,2019-01-30T07:15:36Z,AMZN,1610.58,0
3641,2019-01-30T07:15:45Z,SBER,214.11,0
12466,2019-01-30T07:15:46Z,SBER,214.18,0
5361,2019-01-30T07:15:50Z,AAPL,161.83,0
17140,2019-01-30T07:15:57Z,SBER,213.91,0
4378,2019-01-30T07:16:03Z,AMZN,1610.73,0
24717,2019-01-30T07:16:05Z,AMZN,1609.95,0
24809,2019-01-30T07:16:09Z,AMZN,1610.16,0
8386,2019-01-30T07:16:11Z,SBER,213.61,0
291,2019-01-30T07:16:13Z,AAPL,161.64,0
23173,2019-01-30T07:16:21Z,SBER,213.81,0
24017,2019-01-30T07:16:21Z,SBER,213.79,0
588,2019-01-30T07:16:24Z,SBER,213.87,0
23791,2019-01-30T07:16:25Z,AMZN,1610.30,0
7139,2019-01-30T07:16:30Z,SBER,213.73,0
21523,2019-01-30T07:16:34Z,SBER,0,213.89
1506,2019-01-30T07:16:46Z,AAPL,161.87,0
24963,2019-01-30T07:16:50Z,SBER,214.01,0
22089,2019-01-30T07:16:55Z,AAPL,161.81,0
21169,2019-01-30T07:16:56Z,AMZN,1610.67,0
23407,2019-01-30T07:16:57Z,AAPL,161.76,0
13918,2019-01-30T07:16:57Z,SBER,214.02,0
14583,2019-01-30T07:16:59Z,AMZN,1609.92,0
6241,2019-01-30T07:17:02Z,SBER,213.82,0
23775,2019-01-30T07:17:03Z,AMZN,1609.88,0
7975,2019-01-30T07:17:06Z,SBER,214.20,0
24905,2019-01-30T07:17:08Z,AAPL,161.90,0
20622,2019-01-30T07:17:08Z,AMZN,1611.12,0
20672,2019-01-30T07:17:10Z,SBER,214.00,0
24888,2019-01-30T07:17:10Z,SBER,214.12,0
23463,2019-01-30T07:17:13Z,SBER,213.89,0
20409,2019-01-30T07:17:23Z,SBER,213.61,0
16436,2019-01-30T07:17:24Z,AAPL,161.65,0
18507,2019-01-30T07:17:25Z,AMZN,1611.01,0
22122,2019-01-30T07:17:27Z,SBER,214.15,0
6564,2019-01-30T07:17:28Z,SBER,213.68,0
20914,2019-01-30T07:17:28Z,SBER,214.19,0
13603,2019-01-30T07:17:30Z,AMZN,1609.55,0
10434,2019-01-30T07:17:31Z,AMZN,1610.39,0
8714,2019-01-30T07:17:32Z,SBER,214.13,0
20463,2019-01-30T07:17:34Z,AAPL,161.92,0
14433,2019-01-30T07:17:38Z,SBER,213.76,0
12884,2019-01-30T07:17:40Z,SBER,214.14,0
11995,2019-01-30T07:17:41Z,SBER,214.17,0
1489,2019-01-30T07:17:59Z,AMZN,1610.22,0
17404,2019-01-30T07:18:02Z,AMZN,1609.75,0
20444,2019-01-30T07:18:04Z,SBER,213.85,0
16773,2019-01-30T07:18:04Z,SBER,214.18,0
23571,2019-01-30T07:18:07Z,SBER,213.92,0
16381,2019-01-30T07:18:21Z,AMZN,1610.55,0
21330,2019-01-30T07:18:24Z,SBER,213.70,0
7317,2019-01-30T07:18:26Z,SBER,213.72,0
22083,2019-01-30T07:18:28Z,SBER,214.10,0
4630,2019-01-30T07:18:30Z,SBER,214.05,0
21663,2019-01-30T07:18:34Z,AAPL,161.91,0
22250,2019-01-30T07:18:36Z,AAPL,161.91,0
10441,2019-01-30T07:18:37Z,SBER,214.09,0
5116,2019-01-30T07:18:38Z,SBER,214.11,0
24326,2019-01-30T07:18:41Z,SBER,213.81,0
1097,2019-01-30T07:18:43Z,SBER,214.12,0
5837,2019-01-30T07:18:46Z,SBER,214.16,0
23357,2019-01-30T07:18:46Z,SBER,213.67,0
16881,2019-01-30T07:18:51Z,AMZN,1610.50,0
4340,2019-01-30T07:18:55Z,SBER,213.79,0
978,2019-01-30T07:18:59Z,SBER,213.92,0
23951,2019-01-30T07:19:00Z,SBER,213.92,0
8661,2019-01-30T07:19:00Z,SBER,213.92,0
3298,2019-01-30T07:19:03Z,SBER,213.63,0
11009,2019-01-30T07:19:08Z,SBER,213.61,0
13180,2019-01-30T07:19:13Z,AAPL,161.83,0
1165,2019-01-30T07:19:15Z,AAPL,161.92,0
9286,2019-01-30T07:19:16Z,SBER,214.17,0
14475,2019-01-30T07:19:18Z,AAPL,161.70,0
11682,2019-01-30T07:19:18Z,SBER,214.10,0
6348,2019-01-30T07:19:20Z,SBER,214.14,0
6403,2019-01-30T07:19:30Z,AMZN,1609.49,0
24206,2019-01-30T07:19:31Z,SBER,213.71,0
19691,2019-01-30T07:19:32Z,AMZN,1611.51,0
6188,2019-01-30T07:19:39Z,AAPL,161.71,0
18110,2019-01-30T07:19:40Z,SBER,213.85,0
3664,2019-01-30T07:19:41Z,AMZN,1609.85,0
3306,2019-01-30T07:19:41Z,AAPL,161.95,0
8643,2019-01-30T07:19:42Z,AAPL,161.63,0
1837,2019-01-30T07:19:42Z,AMZN,1610.77,0
4630,2019-01-30T07:19:44Z,AAPL,161.63,0
314,2019-01-30T07:19:44Z,AMZN,1611.40,0
8124,2019-01-30T07:19:46Z,SBER,213.73,0
18420,2019-01-30T07:19:46Z,SBER,214.01,0
9403,2019-01-30T07:19:50Z,SBER,213.68,0
12376,2019-01-30T07:19:55Z,AMZN,1609.69,0
23446,2019-01-30T07:19:55Z,AMZN,1610.18,0
2091,2019-01-30T07:19:58Z,AAPL,161.94,0
14111,2019-01-30T07:20:03Z,AAPL,161.79,0
3937,2019-01-30T07:20:05Z,AAPL,161.92,0
18117,2019-01-30T07:20:06Z,AMZN,1614.12,0
23760,2019-01-30T07:20:08Z,AAPL,161.83,0
10342,2019-01-30T07:20:13Z,AMZN,1615.08,0
14394,2019-01-30T07:20:15Z,AMZN,1613.78,0
2870,2019-01-30T07:20:20Z,SBER,213.66,0
15743,2019-01-30T07:20:22Z,AAPL,161.62,0
9459,2019-01-30T07:20:22Z,SBER,213.68,0
7287,2019-01-30T07:20:26Z,SBER,213.54,0
377,2019-01-30T07:20:26Z,AAPL,161.90,0
6621,2019-01-30T07:20:27Z,SBER,213.51,0
5503,2019-01-30T07:20:29Z,AMZN,1616.12,0
4633,2019-01-30T07:20:29Z,AAPL,161.97,0
19799,2019-01-30T07:20:33Z,SBER,213.83,0
8428,2019-01-30T07:20:35Z,AAPL,161.81,0
16948,2019-01-30T07:20:40Z,AMZN,1616.04,0
8449,2019-01-30T07:20:42Z,AAPL,161.82,0
22411,2019-01-30T07:20:42Z,SBER,213.67,0
947,2019-01-30T07:20:46Z,AAPL,161.99,0
71,2019-01-30T07:20:46Z,SBER,213.86,0
13332,2019-01-30T07:20:49Z,SBER,213.89,0
23401,2019-01-30T07:20:53Z,AMZN,1612.80,0
1704,2019-01-30T07:20:56Z,SBER,213.58,0
13329,2019-01-30T07:20:56Z,SBER,213.74,0
8851,2019-01-30T07:20:57Z,AAPL,161.71,0
5777,2019-01-30T07:20:59Z,SBER,213.74,0
1392,2019-01-30T07:21:01Z,AMZN,1614.74,0
7179,2019-01-30T07:21:09Z,SBER,213.82,0
8428,2019-01-30T07:21:15Z,AMZN,1614.06,0
12182,2019-01-30T07:21:16Z,AAPL,161.78,0
1041,2019-01-30T07:21:16Z,AMZN,1613.21,0
18275,2019-01-30T07:21:18Z,AAPL,161.97,0
2666,2019-01-30T07:21:20Z,SBER,213.84,0
7448,2019-01-30T07:21:22Z,AAPL,161.88,0
3685,2019-01-30T07:21:26Z,SBER,213.63,0
7489,2019-01-30T07:21:29Z,SBER,213.81,0
10899,2019-01-30T07:21:30Z,AMZN,1615.62,0
16636,2019-01-30T07:21:31Z,SBER,213.60,0
17933,2019-01-30T07:21:31Z,AAPL,161.82,0
435,2019-01-30T07:21:32Z,AMZN,1615.11,0
9751,2019-01-30T07:21:32Z,AAPL,161.74,0
8185,2019-01-30T07:21:32Z,SBER,213.90,0
17733,2019-01-30T07:21:35Z,AMZN,1616.15,0
22518,2019-01-30T07:21:40Z,AAPL,161.63,0
8461,2019-01-30T07:21:40Z,AAPL,161.60,0
5975,2019-01-30T07:21:46Z,SBER,213.86,0
3281,2019-01-30T07:21:48Z,AAPL,161.99,0
14744,2019-01-30T07:21:49Z,AAPL,161.64,0
6373,2019-01-30T07:21:50Z,AAPL,161.89,0
6768,2019-01-30T07:22:01Z,AAPL,161.99,0
